Code	A pour tête d'arborescence	Est tête d'arborescence	Terme Générique	Terme Spécifique	Identifiant	Source	Cette ressource dans la classification CDU	Verbalisation en français	Verbalisation en anglais	Description	Contexte d'application		Cette ressource dans la classification CDU	Date de création	Date de modification	Créateur	Editeur	Cette ressource dans la classification WOS	Cette ressource dans la classification LC	Cette ressource dans la classification MESH
002A18			002A		002A18	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: SYSTEME URINAIRE	VERTEBRATES: URINARY SYSTEM	L’appareil urinaire est l’appareil permettant l’évacuation des produits du catabolisme du corps humain sous une forme liquide, l'urine, et assure par conséquent l'épuration du sang ainsi que le maintien de l'homéostasie au sein de l'organisme. Aussi, il maintient l'équilibre sanguin, soit le volume et la composition chimique du sang. Pour ce faire il élimine entre autres les surplus des certains minéraux, nommésélectrolytes, et renvoie dans le sang les substances utiles au bon fonctionnement de l'organisme. Chaque jour, un être humain produit 800 à 2000 mililitres d'urine. L'appareil urinaire fait partie du système excréteur. Source: <a href="https://fr.wikipedia.org/wiki/Appareil_urinaire">https://fr.wikipedia.org/wiki/Appareil_urinaire</a>		http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A19			002A		002A19	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: PEAU, GLANDES ANNEXES, PHANERES, ORGANES LUMINEUX, GLANDES EXOCRINES DIVERSES (GLANDE A SEL, GLANDE UROPYGIENNE ETC.), TISSU ADIPEUX, TISSU CONJONCTIF	VERTEBRATES: SKIN, ASSOCIATED GLANDS, PHANERES, LIGHT ORGANS, VARIOUS EXOCRINE GLANDS (SALT GLAND, UROPYGIAL GLAND...), ADIPOSE TISSUE, CONNECTIVE TISSUE	1)Les glandes sudoripares ou sudorales sont des organes spécialisés (en l'occurrence des glandes) qui sécrètent la sueur et, pour certaines d'entre elles, des hormones ou phéromones.  2)La glande sébacée est une glande intradermique, annexée au poil, sécrétant le sébum qui limite le dessèchement de la peau, joue un rôle bactéricide et lubrifie le poil.  3)Les phanères sont des productions issues de l'épiderme. Chez l'Homme, les principaux phanères sont les cheveux, les poils, et les ongles.  4)La bioluminescence est la production et l'émission de lumière par un organisme vivant résultant d'une réaction chimique au cours de laquelle l'énergie chimique est convertie en énergie lumineuse.         Une glande exocrine est une glande qui sécrète des substances destinées à être expulsées dans le milieu extérieur de l'organisme.  5)Le tissu adipeux (masse grasse) est un tissu conjonctif contenant des cellules graisseuses, appelées « adipocytes ».  6)Les tissus conjonctifs sont des tissus dont les cellules sont séparées par une matrice extracellulaire. Ils constituent la majorité de la masse du corps des animaux. Ils sont impliqués dans de multiples fonctions de soutien, de protection, de nutrition, de liaison, de réparation des tissus, de mouvement, de réponse immunitaire, de croissance et de stockage. Sources: <a href="https://fr.wikipedia.org/wiki/Glande_sudoripare">https://fr.wikipedia.org/wiki/Glande_sudoripare</a> ; <a href="https://fr.wikipedia.org/wiki/Glande_sébacée">https://fr.wikipedia.org/wiki/Glande_sébacée</a> ; <a href="https://fr.wikipedia.org/wiki/Phanère">https://fr.wikipedia.org/wiki/Phanère</a> ; <a href="https://fr.wikipedia.org/wiki/Tissu_adipeux">https://fr.wikipedia.org/wiki/Tissu_adipeux</a> ; <a href="https://fr.wikipedia.org/wiki/Tissu_conjonctif">https://fr.wikipedia.org/wiki/Tissu_conjonctif</a>		http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A20			002A		002A20	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: SYSTÈME RESPIRATOIRE	VERTEBRATES: RESPIRATORY SYSTEM	L'appareil respiratoire est l'appareil (ensemble d'organes), qui permet la respiration, c'est-à-dire les échanges gazeux entre l'organisme et l'environnement. Chez les animaux, la respiration désigne à la fois les mécanismes qui permettent les transferts de gaz entre l'organisme et l'environnement (absorption de dioxygène O2 et rejet de dioxyde de carbone CO2) et la respiration cellulaire (dégradation du glucose grâce au dioxygène pour fournir de l'énergie). Source: <a href="https://fr.wikipedia.org/wiki/Appareil_respiratoire">https://fr.wikipedia.org/wiki/Appareil_respiratoire</a>	Appareil respiratoire: anatomie, métabolisme, échanges gazeux, mécanique ventilatoire, hémodynamique respiratoire. Contrôle cardiorespiratoire. Mécano- et chimiorécepteurs artériels. Gaz sanguins. Hémoglobine. Myoglobine. Echanges gazeux hémotissulaires. Equilibre acidobasique.	http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A21			002A		002A21	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: SANG, ORGANES HEMATOPOIETIQUES, SYSTÈME RETICULO-ENDOTHELIAL	VERTEBRATES: BLOOD, HEMATOPOIETIC ORGANS, RETICULOENDOTHELIAL SYSTEM	1)Le sang est un liquide biologique vital qui circule continuellement dans les vaisseaux sanguins et le cœur, notamment grâce à la pompe cardiaque. Il est composé d'un fluide aqueux, le plasma, et de milliards de cellules, principalement les globules rouges, qui lui donnent sa couleur.  2)L'hématopoïèse (du Grec αἷμα, αίματος : "le sang" et ποιεῖν : faire, fabriquer) désigne le processus physiologique de production des cellules sanguines ou bien éléments figurés du sang. 3)Le système réticulo-endothélial possède des éléments mobiles : les monocytes et des éléments fixes : les macrophages du tissu conjonctif, les cellules réticulaires des organes hématopoiétiques (moelle osseuse, ganglions lymphatiques, rate, thymus, organes lymphoïdes divers dispersés dans le tube digestif et ailleurs), les cellules endothéliales et les cellules littorales, qui leur sont associées. Les cellules du système réticulo-endothélial jouent un grand rôle dans les phagocytoses des globules rouges (G.R.) vieillis ou des débris de G.R. (rôle assez dominant dans la rate). C'est dans le système réticulo-endothélial que se produit la transformation de l'hémoglobine en bilirubine.  Sources: <a href="https://fr.wikipedia.org/wiki/Sang">https://fr.wikipedia.org/wiki/Sang</a> ; <a href="https://fr.wikipedia.org/wiki/Hématopoïèse">https://fr.wikipedia.org/wiki/Hématopoïèse</a> ; <a href="https://fr.wikipedia.org/wiki/Système_réticulo-endothélial">https://fr.wikipedia.org/wiki/Système_réticulo-endothélial</a>		http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A22			002A		002A22	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: SYSTÈME CARDIOVASCULAIRE	VERTEBRATES: CARDIOVASCULAR SYSTEM	Le système sanguin ou appareil cardiovasculaire est un type de système circulatoire en circuit fermé qui assure le transport du sang du cœur vers les extrémités et les divers organes, et en retour de ceux-ci vers le cœur. Source: <a href="https://fr.wikipedia.org/wiki/Appareil_cardiovasculaire">https://fr.wikipedia.org/wiki/Appareil_cardiovasculaire</a>	Hémodynamique. Rhéologie. Cœur. Vaisseaux sanguins et récepteurs. Système lymphatique.	http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A23			002A		002A23	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: SYSTÈME OSTEOARTICULAIRE, MUSCLE STRIE	VERTEBRATES: OSTEOARTICULAR SYSTEM, MUSCULOSKELETAL SYSTEM	1)Ostéoarticulaire : Qui se rapporte à une pathologie ou une infection qui touche simultanément l'os et l'articulation. 2)Le muscle strié est un tissu musculaire caractérisé par la présence de stries en microscopie, du fait de l'organisation régulière des filaments.  Source: <a href="http://www.linternaute.com/dictionnaire/fr/definition/osteoarticulaire">http://www.linternaute.com/dictionnaire/fr/definition/osteoarticulaire</a> ; <a href="https://fr.wikipedia.org/wiki/Muscle_stri%C3%A9">https://fr.wikipedia.org/wiki/Muscle_stri%C3%A9</a>	Squelette et articulations. Muscle strié. Tendons. 	http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A24			002A		002A24	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: MOUVEMENTS CORPORELS. POSTURE. LOCOMOTION. VOL. NAGE. EXERCICE PHYSIQUE. REPOS. SPORTS	VERTEBRATES: BODY MOVEMENT. POSTURE. LOCOMOTION. FLIGHT. SWIMMING. PHYSICAL EXERCISE. REST. SPORTS			http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A25			002A		002A25	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: SYSTEME NERVEUX ET ORGANES DES SENS	VERTEBRATES: NERVOUS SYSTEM AND SENSE ORGANS	1)Le système nerveux est un système biologique animal responsable de la coordination des actions avec l'environnement extérieur et de la communication rapide entre les différentes parties du corps. Les êtres vivants dotés d'un système nerveux sont nommés eumétazoaires.  2)Un système sensoriel est une partie du système nerveux responsable de la sensation. Il regroupe les récepteurs sensoriels, les voies nerveuses, et les parties du cerveau responsables du traitement de l'information sensorielle. L'ensemble des systèmes sensoriels se divisent en sensibilité générale ou somesthésie et en sens dits spécifiques : la vision, l'odorat, le goût, l'ouïe et le toucher.   Sources: <a href="https://fr.wikipedia.org/wiki/Système_nerveux">https://fr.wikipedia.org/wiki/Système_nerveux</a> ; <a href="https://fr.wikipedia.org/wiki/Système_sensoriel">https://fr.wikipedia.org/wiki/Système_sensoriel</a>	Circulation cérébrale. Barrière hématoencéphalique. Plexus choroïde. Liquide céphalorachidien. Organe épendymaire. Méninges. Neurone et nerf isolés. Névroglie. Système nerveux central. Motricité et voies motrices. Réflexes. Centres de contrôle des fonctions végétatives. Système vestibulaire et équilibration. Somesthésie et voies somesthésiques (proprioception, extéroception, nociception); intéroception; électrolocation. Récepteurs sensoriels. Système nerveux périphérique. Système nerveux autonome. Transmission neuromusculaire. Transmission ganglionnaire. Organe électrique. Oreille et annexes. Voies et centres auditifs. Audition. Organe vocal. Phonation. Emissions sonores. Echolocation. Oeil et annexes. Voies et centres visuels. Vision. Appareil olfactif et olfaction. Appareil gustatif et gustation. Sommeil. Vigilance. Développement. Sénescence. Régénération. Transplantation.	http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A26			002A		002A26	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/015381">Psychophysiologie (psychologie physiologique). Physiologie mentale</a>	PSYCHOLOGIE. PSYCHOPHYSIOLOGIE	PSYCHOLOGY. PSYCHOPHYSIOLOGY	1)La psychologie (du grec psukhê, âme, et logos, parole) est l'étude des faits psychiques, des comportements et desprocessus mentaux. C'est une discipline qui appartient à la catégorie des sciences humaines. Divisée en de nombreuses branches d’étude aussi bien théoriques que pratiques, la psychologie a des applications thérapeutiquesindividuelles ou collectives, sociales, et politiques ou morales. 2)Le mot psychophysiologie est un néologisme forgé sur le terme psychologie, comme étude des comportements et de la pensée, et physiologie, comme étude des lois du fonctionnement des organismes. La psychophysiologie se situe à l’interface de ces deux disciplines comme science des mécanismes et des lois physiologiques des comportements et de la pensée chez l’animal, dont l’homme.    Sources: <a href="https://fr.wikipedia.org/wiki/Psychologie">https://fr.wikipedia.org/wiki/Psychologie</a> ; <a href="https://fr.wikipedia.org/wiki/Psychophysiologie">https://fr.wikipedia.org/wiki/Psychophysiologie</a>	Psychométrie. Statistique. Méthodologie. Psychophysiologie du comportement. Niveaux d'activité. Psychomotricité. Perception. Processus d'acquisition. Mémoire. Personnalité. Affectivité. Cognition. Intelligence. Langage. Psychologie du développement. Psychologie de l'éducation. Psychologie du travail. Psychologie sociale. Psychologie et médecine. Psychologie différentielle et comparée. Psychologie appliquée. Parapsychologie.	http://udcdata.info/015381	<a href="http://udcdata.info/015381">Psychophysiologie (psychologie physiologique). Physiologie mentale</a>	8/4/2016		Istex	Lodex team
002A27			002A		002A27	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/015381">Psychophysiologie (psychologie physiologique). Physiologie mentale</a>	PSYCHANALYSE	PSYCHOANALYSIS	La psychanalyse est, selon la définition classique qu'en a donnée Sigmund Freud : un procédé d'investigation des processus psychiques, qui autrement sont à peine accessibles ; une méthode de traitement des troubles névrotiques ou psychotiques, qui se fonde sur cette investigation, également nommée la cure psychanalytique ; une série de conceptions ayant trait au psychisme, acquises par ces moyens et qui fusionnent progressivement en une discipline scientifique nouvelle. Source: <a href="https://fr.wikipedia.org/wiki/Psychanalyse">https://fr.wikipedia.org/wiki/Psychanalyse</a>	Cure psychanalytique. Théories psychanalytiques. Psychanalyse appliquée.	http://udcdata.info/015381	<a href="http://udcdata.info/015381">Psychophysiologie (psychologie physiologique). Physiologie mentale</a>	8/4/2016		Istex	Lodex team
002A28			002A		002A28	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039706">Pathologie du système lymphatique, des organes hématopoïétiques, du système endocrinien</a>	VERTEBRES: ENDOCRINOLOGIE	VERTEBRATES: ENDOCRINOLOGY	L'endocrinologie est la science de la médecine qui étudie les hormones. Son nom signifie : l'étude (logos) de la sécrétion (crine) interne (endo). Elle étudie de très nombreux phénomènes physiologiques, car les hormones interviennent dans de nombreuses fonctions chez de nombreux organismes dont l'Homme. Source: <a href="https://fr.wikipedia.org/wiki/Endocrinologie">https://fr.wikipedia.org/wiki/Endocrinologie</a>	Hypothalamus. Hypophyse. Epiphyse. Urophyse. Surrénale. Interrénale. Rein endocrine. Système rénine-angiotensine-aldostérone. Thyroïde. Parathyroïde. Corps ultimobranchial. Pancréas endocrine. Cellules APUD. Hormones peptidiques et protéiques. Facteurs de croissance. Hormones stéroïdes. Dérivés du cholécalciférol. Prostaglandines. Dérivés de l'acide arachidonique.  Interactions hormonales. Activités hormonales sur plusieurs systèmes. Réactions adaptatives.	http://udcdata.info/039706	<a href="http://udcdata.info/039706">Pathologie du système lymphatique, des organes hématopoïétiques, du système endocrinien</a>	8/4/2016		Istex	Lodex team
002A29			002A		002A29	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: REPRODUCTION	VERTEBRATES: REPRODUCTION	En biologie, la reproduction est l'ensemble des processus par lesquels les individus existants engendrent de nouveaux individus capables à leur tour de se reproduire. Source: <a href="https://fr.wikipedia.org/wiki/Reproduction">https://fr.wikipedia.org/wiki/Reproduction</a>	Reproduction des vertébrés non mammifères. Reproduction des mammifères. Différenciation et maturation sexuelles. Puberté. Ménopause. Appareil génital mâle des mammifères. Appareil génital femelle des mammifères. Gestation. Mise bas. Lactation.	http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A30			002A		002A30	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037320">Anatomie. Anatomie humaine et comparée</a>	EMBRYOLOGIE: INVERTEBRES ET VERTEBRES. TERATOLOGIE	EMBRYOLOGY: INVERTEBRATES AND VERTEBRATES. TERATOLOGY	L'embryologie est une discipline scientifique qui englobe la description morphologique des transformations de l'œuf fécondé en organisme (embryologie morphologique) et l'étude de leur déterminisme (embryologie causale).                          La tératologie est la science des anomalies de l'organisation anatomique, congénitale et héréditaire, des êtres vivants. Source: <a href="https://fr.wikipedia.org/wiki/Embryologie">https://fr.wikipedia.org/wiki/Embryologie</a>	Premiers stades. Segmentation. Gastrulation. Neurulation. Organogenèse. Fonctions physiologiques. Embryologie moléculaire. Tératologie. Tératogènes.	http://udcdata.info/037320	<a href="http://udcdata.info/037320">Anatomie. Anatomie humaine et comparée</a>	8/4/2016		Istex	Lodex team
002A31			002A		002A31	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037281">Processus et techniques en biotechnologie</a>	BIOTECHNOLOGIE	BIOTECHNOLOGY	L'OCDE définit la biotechnologie comme « l'application des principes scientifiques et de l'ingénierie à la transformation de matériaux par des agents biologiques pour produire des biens et services ». Source: <a href="https://fr.wikipedia.org/wiki/Biotechnologie">https://fr.wikipedia.org/wiki/Biotechnologie</a>	Législation. Recherche fondamentale orientée. Méthodes. Procédés. Technologies. Applications et implications industrielles. Aspects économiques.	http://udcdata.info/037281	<a href="http://udcdata.info/037281">Processus et techniques en biotechnologie</a>	8/4/2016		Istex	Lodex team
002A32			002A		002A32	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/051732">Horticulture en général. Cultures spécifiques</a>	AGRONOMIE. SCIENCES DU SOL ET PRODUCTIONS VEGETALES	AGRONOMY. SOIL SCIENCE AND PLANT PRODUCTIONS	L'agronomie est l'ensemble des sciences exactes, naturelles, économiques et sociales, et des techniques auxquelles il est fait appel dans la pratique et la compréhension de l'agriculture. Source:  <a href="https://fr.wikipedia.org/wiki/Agronomie">https://fr.wikipedia.org/wiki/Agronomie</a>	 Biométrie, expérimentation. Télédétection. Sciences du sol. Agronomie générale. Phytotechnie. Génétique et amélioration des plantes d'intérêt économique. Physiologie des plantes d'intérêt économique.	http://udcdata.info/051732	<a href="http://udcdata.info/051732">Horticulture en général. Cultures spécifiques</a>	8/4/2016		Istex	Lodex team
002A33			002A		002A33	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/050821">Sylviculture. Afforestation. Abattage. Exploitation forestière</a>	SYLVICULTURE	FORESTRY	La sylviculture est l'activité et l'ensemble des méthodes et pratiques par lesquelles le « sylviculteur » agit sur le développement, la gestion et la mise en valeur d'une forêt ou d'un boisement pour en obtenir un bénéfice économique et/ou certains services profitables à la société. Source: <a href="https://fr.wikipedia.org/wiki/Sylviculture">https://fr.wikipedia.org/wiki/Sylviculture</a>	 Production, biomasse. Qualité des bois et produits forestiers. Ecologie forestière générale. Dendrométrie. Inventaires. Aménagement forestier. Types de peuplements. Dynamique des peuplements. Traitements sylvicoles. Entretien des peuplements. Régénération naturelle. Régénération artificielle. Pépinières. Plantation. Travail du sol. Irrigation. Drainage. Exploitation et travail en forêt.	http://udcdata.info/050821	<a href="http://udcdata.info/050821">Sylviculture. Afforestation. Abattage. Exploitation forestière</a>	8/4/2016		Istex	Lodex team
002A34			002A		002A34	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/050821">Sylviculture. Afforestation. Abattage. Exploitation forestière</a>	PHYTOPATHOLOGIE. ZOOLOGIE AGRICOLE. PROTECTION DES CULTURES ET DES FORETS	PHYTOPATHOLOGY. ANIMAL PESTS. PLANT AND FOREST PROTECTION	La pathologie végétale, ou phytopathologie ou phytiatrie, est la science qui étudie les maladies des plantes, surtout des plantes cultivées. Source: <a href="https://fr.wikipedia.org/wiki/Pathologie_végétale">https://fr.wikipedia.org/wiki/Pathologie_végétale</a>	Plants sains. Méthodes et techniques. Dispositifs expérimentaux. Matériels phytosanitaires. Accidents climatiques. Feux de végétation. Effets de la pollution et effets non désirés des produits agropharmaceutiques sur les plantes cultivées et les arbres forestiers. Autres actions de l'homme. Virus et viroïdes phytopathogènes. Bactéries phytopathogènes. Champignons phytopathogènes. Plantes parasites. Mauvaises herbes. Protozoaires. Invertébrés. Vertébrés. Maladies physiologiques.	http://udcdata.info/050821	<a href="http://udcdata.info/050821">Sylviculture. Afforestation. Abattage. Exploitation forestière</a>	8/4/2016		Istex	Lodex team
002A35			002A		002A35	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/056698">Microbiologie industrielle. Mycologie industrielle. Industrie des fermentations. Industrie des boissons. Industrie des stimulants</a>	INDUSTRIES AGROALIMENTAIRES	FOOD INDUSTRIES	L’industrie agroalimentaire est l'ensemble des activités industrielles qui transforment des matières premières issues de l’agriculture, de l'élevage ou de la pêche en produits alimentaires destinés essentiellement à la consommation humaine. Source: <a href="https://fr.wikipedia.org/wiki/Industrie_agroalimentaire">https://fr.wikipedia.org/wiki/Industrie_agroalimentaire</a>	Industries agroalimentaires. Industries de fermentation. Microbiologie alimentaire. Toxicologie alimentaire. Utilisation et valorisation des sous-produits agricoles et d'industries alimentaires. Biotechnologie.	http://udcdata.info/056698	<a href="http://udcdata.info/056698">Microbiologie industrielle. Mycologie industrielle. Industrie des fermentations. Industrie des boissons. Industrie des stimulants</a>	8/4/2016		Istex	Lodex team
002A36			002A		002A36	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/052242">Elevage et reproduction d'animaux en général. Elevage du bétail. Elevage d’animaux domestiques</a>	PRODUCTIONS ANIMALES	ANIMAL PRODUCTIONS	L’élevage, ou vacherie en français cadien, est l'ensemble des activités qui assurent la multiplication des animaux souvent domestiques, parfois sauvages, pour l'usage des humains. Source: <a href="https://fr.wikipedia.org/wiki/Élevage">https://fr.wikipedia.org/wiki/Élevage</a>	Aquiculture animale. Productions animales terrestres.	http://udcdata.info/052242	<a href="http://udcdata.info/052242">Elevage et reproduction d'animaux en général. Elevage du bétail. Elevage d’animaux domestiques</a>	8/4/2016		Istex	Lodex team
002A37			002A		002A37	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036451">Comportement des animaux. Ecologie. Ethologie. Les animaux et leur environnement. Bionomie</a>	VECTEURS D'IMPORTANCE MEDICALE, NUISANCES, DEPREDATEURS DES DENREES ET MATERIAUX: SURVEILLANCE DES POPULATIONS ET LUTTE	MEDICALLY IMPORTANT NUISANCES AND VECTORS, PESTS OF STORED PRODUCTS AND MATERIALS: POPULATION SURVEY AND CONTROL	Un déprédateur est un animal qui commet des dégâts sur une plante ou des denrées, le plus souvent dans le but de se nourrir. Source: <a href="https://fr.wikipedia.org/wiki/Déprédateur">https://fr.wikipedia.org/wiki/Déprédateur</a>	Vecteurs. Hôtes intermédaires. Nuisances. Déprédateurs des denrées entreposées. Déprédateurs des matériaux et constructions.	http://udcdata.info/036451	<a href="http://udcdata.info/036451">Comportement des animaux. Ecologie. Ethologie. Les animaux et leur environnement. Bionomie</a>	8/4/2016		Istex	Lodex team
002B			002	002B01 et 002B02 et 002B03 et 002B04 et 002b05 et 002b06 et 002B07 et 002B08 et 002B09 et 002B10 et 002B11 et 002B12 et 002B13 et 002B14 et 002B15 et 002B16 et 002B17 et 002B18 et 002B19 et 002B20 et 00B21 et 002B22 et 002B23 et 002B24 et 002B25 et 002B26 et 002B27 et 002B28 et 002B29 et 002B30 et 002B31 	002B	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	SCIENCES MEDICALES	MEDICAL SCIENCES			http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002B01			002B		002B01	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	GENERALITES	GENERAL ASPECTS			http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002B02			002B		002B02	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038481">Médicament en fonction de leur action principale</a>	PHARMACOLOGIE. TRAITEMENTS MEDICAMENTEUX	PHARMACOLOGY. DRUG TREATMENTS	La pharmacologie est une discipline scientifique du vivant, subdivision de la biologie, qui étudie les mécanismes d'interaction entre une substance active et l'organisme dans lequel elle évolue, de façon à pouvoir ensuite utiliser ces résultats à des fins thérapeutiques, comme l'élaboration d'un médicament (principalement) ou son amélioration. Source: <a href="https://fr.wikipedia.org/wiki/Pharmacologie">https://fr.wikipedia.org/wiki/Pharmacologie</a>	Neuropharmacologie. Muscle. Appareil respiratoire. ORL. Stomatologie. Système cardiovasculaire. Sang. Coagulation sanguine. Système réticuloendothélial. Appareil digestif. Appareil urinaire. Histamine et antagonistes. Allergie. Peau, ongle, cheveu, phanère. Os, articulations et tissu conjonctif. Antiinflammatoires. Oeil. Métabolisme général et cellulaire. Vitamines. Hormones. Glandes endocrines. Appareil génital. Reproduction. 	http://udcdata.info/038481	<a href="http://udcdata.info/038481">Médicament en fonction de leur action principale</a>	8/4/2016		Istex	Lodex team
002B03			002B		002B03	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038795">Toxicologie générale. Etude des produits toxiques et des intoxications</a>	TOXICOLOGIE	TOXICOLOGY	La toxicologie est une discipline scientifique qui étudie les effets néfastes d'une source — molécule, radiation, nanomatériaux, etc. — sur des organismes ou des systèmes biologiques.  Source: <a href="https://fr.wikipedia.org/wiki/Toxicologie">https://fr.wikipedia.org/wiki/Toxicologie</a>	Réanimation. Centres anti-poison. Toxicomanies. Tabac, tabagisme. Alcoolisme et intoxication aigue par l'éthanol. Toxicologie des pesticides, engrais et autres produits chimiques à usage agricole. Toxicologie alimentaire. Toxicologie des poisons d'origine animale. Antivenins. Toxicologie des poisons d'origine végétale. Toxicologie des produits domestiques et cosmétiques. Toxicologie des produits chimiques et industriels. Maladies professionnelles dues aux toxiques. Toxicologie des polluants de l'environnement. Mutagenèse chimique. 	http://udcdata.info/038795	<a href="http://udcdata.info/038795">Toxicologie générale. Etude des produits toxiques et des intoxications</a>	8/4/2016		Istex	Lodex team
002B04			002B		002B04	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038914">Tumeurs. Néoplasmes. Blastome. Choristome. Hamartome. Oncologie</a>	TUMEURS	TUMORS	Le terme tumeur (du latin tumere, enfler) désigne, en médecine, une augmentation de volume d'un tissu, sans précision de cause. Source: <a href="https://fr.wikipedia.org/wiki/Tumeur">https://fr.wikipedia.org/wiki/Tumeur</a>	Tumeurs multiples. Tumeurs solides. Tumeurs chez l'enfant (généralités). Tumeurs animales. Tumeurs expérimentales. Carcinogenèse, carcinogènes et anticarcinogènes. Relations hôte-tumeurs. Immunologie. Marqueurs biologiques. Cellule tumorale. Traitement.	http://udcdata.info/038914	<a href="http://udcdata.info/038914">Tumeurs. Néoplasmes. Blastome. Choristome. Hamartome. Oncologie</a>	8/4/2016		Istex	Lodex team
002B05			002B		002B05	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038801">Pathologie. Médecine clinique</a>	PATHOLOGIE INFECTIEUSE	INFECTIOUS DISEASES	Une maladie infectieuse est une maladie provoquée par la transmission d'un micro-organisme : virus, bactérie, parasite, champignon, protozoaires. Source: <a href="https://fr.wikipedia.org/wiki/Maladie_infectieuse">https://fr.wikipedia.org/wiki/Maladie_infectieuse</a>	Bactérioses. Viroses. Mycoses. Parasitoses.	http://udcdata.info/038801	<a href="http://udcdata.info/038801">Pathologie. Médecine clinique</a>	8/4/2016		Istex	Lodex team
